Annual Income,Company,Model,Price ($),Body Style,Cluster
13500,18,1,24000,4,0
2450000,21,150,22000,2,2
1259000,22,75,19900,2,1
13500,9,12,43000,4,0
13500,5,93,12000,2,0
710000,28,28,25000,4,3
681000,17,131,26000,4,3
955000,12,121,21000,2,3
13500,19,108,46000,0,0
794000,28,81,22000,2,3
1360000,28,81,38000,2,1
1207000,10,138,20700,3,1
13500,7,52,19000,3,0
1320000,7,52,27000,3,1
1591000,26,104,49100,3,1
13500,0,78,45000,2,0
580000,12,121,20000,2,3
605000,9,12,19000,4,3
545000,8,151,19000,4,3
500000,4,57,85001,2,3
750000,29,122,26001,4,3
375000,20,80,37001,3,0
600000,6,2,22001,3,3
13500,16,129,71001,1,0
13500,14,84,27001,4,0
435000,8,61,18001,1,3
363500,21,150,22501,2,0
860000,14,84,69001,4,3
495000,29,24,82001,1,3
755000,25,85,49001,1,3
800000,18,97,29000,0,3
350000,4,34,75001,1,0
1200500,16,127,26051,0,1
1260000,6,133,46000,4,1
1310000,26,65,23000,0,1
1236000,7,139,25600,1,1
895000,7,49,21001,4,3
883300,28,106,20300,1,3
13500,29,122,36000,4,0
750000,7,149,31000,3,3
540000,19,111,12000,3,3
960000,16,129,14001,1,3
530000,18,1,19001,4,3
670000,7,115,16000,0,3
790000,0,141,28000,1,3
753000,17,46,28000,1,3
615000,2,3,19000,1,3
518000,5,91,57000,0,3
2368000,8,64,49800,0,2
13500,27,136,27000,2,0
13500,0,78,45000,2,0
2250000,22,63,43000,0,2
505000,18,70,42000,2,3
1068000,19,108,16801,0,3
582000,4,34,75000,1,3
500000,20,137,60000,4,3
1575000,24,0,69501,4,1
1560000,6,82,21001,1,1
2200000,20,137,14001,4,2
13500,28,81,38001,2,0
840000,23,32,32001,2,3
2070000,16,25,22001,3,1
660000,8,43,19001,4,3
3935000,0,113,31501,3,2
1890000,22,75,69000,2,1
1170000,27,142,36001,0,1
370000,11,76,16001,0,0
1310000,17,46,26000,1,1
3900000,4,58,34000,4,2
880000,20,80,39000,3,3
630000,22,140,18000,4,3
1535000,29,123,20501,0,1
800000,26,65,26001,0,3
710000,5,109,16000,0,3
1815000,8,59,15500,2,1
1590000,16,129,71000,1,1
813000,28,28,17000,4,3
1320000,6,41,42000,0,1
955000,6,41,28000,0,3
822000,5,109,22000,0,3
13500,5,109,24000,0,0
680000,22,140,43000,4,3
13500,7,52,31000,3,0
796000,5,35,20000,3,3
1430000,21,22,39001,0,1
13500,10,138,15000,3,0
950000,29,123,22001,0,3
650000,6,39,12000,2,3
1600000,28,81,38000,2,1
2180000,20,21,17000,1,1
1410000,27,142,36000,0,1
13500,15,145,26000,1,0
13500,8,47,20000,2,0
1025000,19,153,9500,2,3
1360000,6,41,42000,0,1
13500,21,22,22000,0,0
770000,5,95,21001,1,3
1550000,5,109,21000,0,1
480000,18,97,39000,0,3
1260000,23,20,26001,3,1
1500000,23,20,24000,3,1
850000,16,127,17001,0,3
1010000,9,27,31000,3,3
864000,1,9,13000,3,3
570000,8,64,24000,0,3
13500,5,93,13000,2,0
13500,28,28,16000,4,0
13500,28,81,24000,2,0
1200000,5,91,14001,0,1
13500,2,4,21000,4,0
1400000,3,105,12000,1,1
610000,15,42,49000,2,3
13500,28,81,45000,2,0
2250000,20,21,19000,1,2
935000,6,82,20000,1,3
3210000,8,64,17001,0,2
1350000,7,115,19001,0,1
13500,8,118,18001,0,0
900000,7,31,19001,0,3
860000,22,75,42001,2,3
550000,6,82,17000,1,3
640000,20,48,15000,4,3
477000,5,93,31000,2,3
582500,0,113,34500,3,3
13500,2,3,22000,1,0
1601000,5,35,20100,3,1
13500,22,140,18000,4,0
1225000,1,9,15500,3,1
700000,18,51,22001,1,3
13500,0,141,24001,1,0
520000,14,84,27001,4,3
692000,20,137,25000,4,3
1102000,2,3,22200,1,1
13500,5,109,16001,0,0
13500,24,0,69000,4,0
437500,15,42,27500,2,3
13500,21,102,29001,3,0
13500,0,113,34001,3,0
910000,7,17,22001,2,3
1290000,27,30,31001,1,1
815000,16,120,10001,3,3
465000,0,113,17001,3,3
13500,5,93,31001,2,0
935000,8,64,17001,0,3
13500,29,24,17000,1,0
358000,15,145,18000,1,0
523000,18,70,36000,2,3
485000,18,96,16000,3,3
800000,28,69,25000,3,3
632000,22,75,69000,2,3
13500,6,133,12000,4,0
3600000,4,58,28000,4,2
1930000,13,152,13000,1,1
2570000,0,141,16000,1,2
13500,6,2,22000,3,0
2216000,13,73,19600,3,2
2110000,27,30,29000,1,1
655000,7,115,25001,0,3
670000,25,85,18000,1,3
440000,28,81,22000,2,3
450000,6,41,46000,0,3
595000,29,24,18000,1,3
620000,2,3,19000,1,3
733000,16,120,14000,3,3
421000,20,15,24000,2,3
307000,1,8,12001,0,0
3200000,27,87,12000,3,2
2200000,6,41,46001,0,2
13500,15,101,33000,4,0
1042500,7,116,12250,1,3
655000,29,146,18000,3,3
455000,7,115,19001,0,3
600000,5,45,26001,3,3
665000,13,38,36001,4,3
412500,28,18,45500,0,3
13500,18,1,21001,4,0
452000,5,91,14000,0,3
670000,14,67,17001,2,3
600000,6,82,21001,1,3
13500,26,65,26000,0,0
930000,22,140,28001,4,3
760000,6,82,51001,1,3
680000,24,0,18001,4,3
665000,7,116,31001,1,3
525000,5,77,14001,1,3
510000,18,97,29000,0,3
545000,19,66,53000,1,3
13500,5,77,22000,1,0
1152000,25,85,18200,1,1
475000,20,137,14000,4,3
558000,24,0,69000,4,3
13500,29,122,17000,4,0
789000,28,106,13000,1,3
13500,7,149,23000,3,0
13500,13,152,13000,1,0
1145000,9,107,27500,0,1
13500,20,137,60000,4,0
13500,25,126,11000,3,0
740000,22,72,31000,3,3
871000,16,120,18000,3,3
1581000,18,97,53100,0,1
855000,29,124,25000,4,3
771000,14,84,54000,4,3
905000,5,29,24000,4,3
2513000,14,84,22300,4,2
1900000,7,117,22000,2,1
1700000,16,129,33000,1,1
1620000,7,149,26000,3,1
3550000,3,119,38000,2,2
1980000,18,96,16000,3,1
13500,19,108,46000,0,0
1861000,19,111,38100,3,1
13500,4,34,28000,1,0
1402000,7,116,12200,1,1
13500,6,82,21000,1,0
1905000,1,9,27500,3,1
675000,15,145,26000,1,3
375000,1,9,14000,3,0
426000,2,7,14000,3,3
1505000,18,51,22500,1,1
1630000,3,105,23000,1,1
13500,9,107,22000,0,0
13500,14,68,53000,1,0
13500,0,113,24000,3,0
13500,6,39,24000,2,0
357500,6,39,12501,2,0
13500,29,146,18001,3,0
13500,3,105,62000,1,0
1180000,8,118,61001,0,1
1190000,17,98,21000,0,1
13500,13,38,36000,4,0
2375000,19,108,31501,0,2
561000,16,25,22000,3,3
635000,18,51,12000,1,3
1010000,0,78,45000,2,3
1025000,17,148,14500,2,3
555000,27,5,35000,4,3
1102000,27,30,34200,1,1
1120000,8,118,18000,0,1
550000,19,66,26000,1,3
915000,5,91,16000,0,3
770000,11,76,22000,0,3
1375000,5,93,13500,2,1
780000,21,22,39000,0,3
1506000,28,106,12600,1,1
1350000,27,5,35000,4,1
1410000,5,95,26001,1,1
13500,16,128,36001,2,0
1055000,0,113,31501,3,3
13500,21,110,15001,1,0
2320000,7,116,60001,1,2
13500,20,48,41001,4,0
2075000,28,81,69501,2,1
13500,1,9,14001,3,0
13500,20,48,46001,4,0
3650000,18,1,19001,4,2
5355000,19,14,20501,1,2
1329000,2,7,29901,3,1
901000,9,12,43001,4,3
1156000,29,147,39601,2,1
13500,8,143,69001,3,0
13500,18,97,29000,0,0
1200000,2,7,16000,3,1
1410000,10,138,21000,3,1
980000,7,116,15000,1,3
13500,5,91,16001,0,0
1320000,28,69,25000,3,1
2225000,11,76,22501,0,2
13500,27,30,29000,1,0
13500,21,22,39001,0,0
1408000,28,106,31800,1,1
1900000,15,101,19000,4,1
1200000,12,121,45000,2,1
988000,3,105,62000,1,3
472000,8,43,19000,4,3
457000,21,150,12000,2,3
13500,18,1,39000,4,0
5020000,9,12,14000,4,2
1475000,27,142,36500,0,1
750000,11,76,16000,0,3
1855000,4,58,26500,4,1
3850000,17,131,61000,4,2
1500000,14,86,54000,3,1
835000,5,35,20000,3,3
600000,7,115,20001,0,3
13500,28,69,28000,3,0
13500,17,74,19000,3,0
13500,20,80,37000,3,0
3115000,28,106,21500,1,2
1510000,9,107,26000,0,1
13500,27,16,18000,4,0
13500,18,94,9000,3,0
1250000,25,125,33000,0,1
435000,20,15,34000,2,3
390000,3,119,43000,2,3
13500,8,43,62000,4,0
510000,20,15,34000,2,3
1460000,7,102,19000,0,1
958000,5,91,57000,0,3
1462500,23,33,16250,0,1
13500,22,140,43000,4,0
2350000,7,149,31000,3,2
2956000,21,102,9600,3,2
535000,23,32,22000,2,3
13500,9,107,13000,0,0
1650000,7,31,24000,0,1
1090000,20,137,22000,4,3
767000,6,41,12000,0,3
13500,25,85,13000,1,0
405000,3,105,62000,1,3
13500,5,93,19000,2,0
327000,5,89,26000,2,0
1474000,24,0,18400,4,1
731000,16,90,18000,0,3
13500,19,66,12000,1,0
13500,5,89,10000,2,0
500000,20,137,34000,4,3
785000,7,139,31000,1,3
605000,19,108,21000,0,3
345000,10,138,15000,3,0
345000,7,116,31000,1,0
970000,12,121,16001,2,3
1300000,15,145,17001,1,1
2100000,16,90,41001,0,1
13500,2,4,21000,4,0
13500,29,124,21000,4,0
780000,11,76,21000,0,3
13500,18,51,22001,1,0
13500,25,125,61000,0,0
1275000,29,122,17500,4,1
13500,8,61,22000,1,0
1587500,7,115,45750,0,1
1640000,1,9,27001,3,1
1260000,8,60,10001,3,1
13500,27,36,45001,3,0
13500,5,91,16000,0,0
1925000,5,93,31500,2,1
2950000,16,90,41001,0,2
995000,7,79,11000,4,3
2350000,19,66,20000,1,2
566000,8,99,25000,1,3
8000000,16,120,85000,3,2
13500,8,118,18000,0,0
3725000,7,52,27500,3,2
13500,18,97,42000,0,0
3450000,27,44,22000,2,2
13500,19,108,11000,0,0
1020000,6,2,16000,3,3
1515000,21,110,15500,1,1
700000,29,24,17000,1,3
13500,7,149,26000,3,0
13500,0,141,14000,1,0
1150000,17,74,19000,3,1
950000,5,45,22000,3,3
270000,27,36,45000,3,0
930000,7,116,19000,1,3
1476000,5,109,21600,0,1
330000,2,3,19000,1,0
13500,18,97,29000,0,0
13500,24,0,31000,4,0
439000,9,27,12001,3,3
780000,20,21,17001,1,3
1250000,29,123,20001,0,1
290000,15,145,26001,1,0
790000,2,3,21001,1,3
830000,25,85,18001,1,3
708000,22,75,19001,2,3
920000,16,23,14001,1,3
800000,8,43,19001,4,3
985000,24,0,69001,4,3
937000,8,60,26001,3,3
800000,13,152,23001,1,3
710000,25,83,24001,4,3
700000,22,72,12001,3,3
13500,17,148,16001,2,0
1400000,18,1,24001,4,1
927000,19,108,31000,0,3
665000,16,53,31001,4,3
13500,28,28,16001,4,0
2105000,28,81,24500,2,1
2410000,10,11,18000,1,2
13500,20,137,19000,4,0
13500,20,48,41000,4,0
810000,27,44,22000,2,3
901000,2,7,14000,3,3
1115000,8,60,41500,3,1
13500,6,41,46000,0,0
470000,7,115,21000,0,3
600000,29,122,22000,4,3
631000,7,52,31000,3,3
1530000,8,118,18000,0,1
681000,8,61,18000,1,3
485000,4,50,69000,3,3
491000,26,104,19000,3,3
1600000,6,133,19000,4,1
2053000,14,86,54300,3,1
580000,5,45,22000,3,3
13500,7,115,21001,0,0
1614500,29,122,17450,4,1
1550000,20,48,41000,4,1
595000,23,32,32000,2,3
13500,28,18,45000,0,0
1300000,21,102,29000,3,1
540000,23,33,22001,0,3
605000,14,84,27000,4,3
1201000,5,89,42100,2,1
820000,5,91,41001,0,3
1424000,13,152,13400,1,1
285000,2,4,18000,4,0
2000000,8,99,22000,1,1
1076000,16,53,15600,4,3
305000,6,144,42000,4,0
425000,29,24,24000,1,3
470000,14,67,51000,2,3
13500,8,60,22000,3,0
2360000,15,42,82000,2,2
2005000,27,87,33500,3,1
1020000,22,63,43000,0,3
13500,16,23,17000,1,0
3120000,24,6,41001,1,2
1025000,6,82,41500,1,3
13500,28,106,21000,1,0
1920000,9,12,43000,4,1
1100000,28,71,17001,0,1
13500,17,46,22000,1,0
1500000,6,82,26000,1,1
1362000,20,13,17201,0,1
1910000,6,144,42000,4,1
1170500,7,115,39050,0,1
1320000,20,15,71000,2,1
13500,22,63,43000,0,0
750000,13,152,13000,1,3
13500,5,29,41000,4,0
695000,6,133,12001,4,3
13500,18,1,19001,4,0
386000,29,123,24000,0,0
855000,6,82,51001,1,3
1040000,19,153,9001,2,3
342000,25,83,24001,4,0
681000,28,106,31001,1,3
1066000,27,36,14601,3,3
13500,3,119,46001,2,0
900000,17,74,16001,3,3
1250000,24,0,23001,4,1
13500,16,128,17001,2,0
730000,18,97,42001,0,3
1189000,8,99,9901,1,1
13500,22,140,43001,4,0
13500,15,101,33001,4,0
1220000,14,68,12001,1,1
13500,8,99,25001,1,0
13500,8,43,62001,4,0
815000,25,130,36001,2,3
2025000,2,4,16501,4,1
1280000,15,42,82000,2,1
874000,8,59,11000,2,3
13500,27,142,82000,0,0
320000,7,115,16000,0,0
13500,7,31,23000,0,0
945000,25,83,51000,4,3
13500,20,21,19000,1,0
1666000,13,152,13600,1,1
2588000,0,113,24800,3,2
835000,11,76,31001,0,3
790000,17,98,21001,0,3
810000,21,22,39001,0,3
835000,19,108,31000,0,3
1750000,0,141,14001,1,1
1750000,7,79,31001,4,1
1225000,8,118,61500,0,1
490000,28,28,16001,4,3
1760000,15,145,18001,1,1
505000,8,61,22001,1,3
1487000,9,12,21701,4,1
2725000,8,143,22501,3,2
815000,5,93,19001,2,3
502000,27,30,31001,1,3
2750000,17,131,61001,4,2
673000,20,21,36000,1,3
575000,16,90,25000,0,3
13500,8,43,62000,4,0
600000,5,109,22000,0,3
580000,28,69,20000,3,3
2478000,2,4,18800,4,2
1490000,21,110,16000,1,1
13500,7,149,31000,3,0
487500,7,31,38500,0,3
942000,29,122,36000,4,3
1320000,8,62,13000,2,1
976000,0,141,28000,1,3
603000,17,100,29000,2,3
13500,7,102,19000,0,0
583000,14,84,69000,4,3
13500,28,18,45000,0,0
13500,27,142,24000,0,0
1265000,17,98,21500,0,1
490000,12,121,21000,2,3
577000,6,133,21000,4,3
535000,19,153,31000,2,3
13500,8,60,18000,3,0
300000,2,3,19000,1,0
3050000,8,99,43000,1,2
1955000,20,137,12500,4,1
768000,28,81,19001,2,3
1901000,26,65,22101,0,1
13500,8,43,19001,4,0
1150000,6,133,19001,4,1
1901000,18,96,16101,3,1
13500,23,33,22001,0,0
2714000,27,87,21401,3,2
2050000,5,109,15001,0,1
1930000,26,65,22001,0,1
13500,22,72,12000,3,0
2200000,20,48,41000,4,2
1346000,17,74,9601,3,1
1340000,22,72,26001,3,1
1421000,6,2,16101,3,1
667500,21,22,22501,0,3
1205000,27,136,26501,2,1
500000,7,115,45000,0,3
1220000,24,0,31001,4,1
13500,14,84,69001,4,0
1465000,29,124,25501,4,1
683500,7,31,38500,0,3
13500,18,51,19000,1,0
1101500,22,19,19150,1,1
13500,15,145,26001,1,0
13500,5,45,26001,3,0
1550000,6,82,21001,1,1
3800000,16,120,39001,3,2
13500,27,142,82000,0,0
775000,6,2,16001,3,3
13500,16,129,71001,1,0
515000,14,86,54001,3,3
1500000,8,47,29001,2,1
1200000,20,15,24001,2,1
1350000,21,150,22001,2,1
1401000,25,125,33100,0,1
1750000,5,91,16001,0,1
900000,9,103,54001,2,3
960000,6,82,26001,1,3
694000,5,89,42001,2,3
1330000,9,40,43001,1,1
13500,16,127,17000,0,0
1380000,22,63,43000,0,1
1489000,28,71,17900,0,1
708000,15,145,33000,1,3
782000,20,13,17000,0,3
820000,26,104,57000,3,3
583000,29,122,42000,4,3
1307500,17,100,9750,2,1
552000,0,113,34000,3,3
1390000,22,19,19000,1,1
1310000,14,84,22000,4,1
1530000,17,98,21000,0,1
1292000,17,148,14200,2,1
1300000,22,72,26000,3,1
1155000,14,84,13500,4,1
1380000,6,41,28000,0,1
379500,7,117,22500,2,0
305000,17,46,22000,1,0
550000,16,128,17000,2,3
655000,7,52,27000,3,3
13500,27,112,22000,1,0
1300000,21,110,39000,1,1
1700000,8,59,12000,2,1
575000,2,3,22000,1,3
13500,25,83,45000,4,0
742500,19,92,22500,4,3
1690000,20,80,45000,3,1
1410000,2,3,19000,1,1
1000000,12,121,45000,2,3
1104000,3,119,19400,2,1
13500,28,28,16000,4,0
630000,20,15,34000,2,3
1350000,0,113,34000,3,1
997000,25,83,45000,4,3
13500,5,93,31000,2,0
660000,19,14,20000,1,3
1310000,18,51,18001,1,1
540000,3,88,20001,4,3
13500,28,69,25000,3,0
600000,14,114,18000,0,3
13500,19,153,26000,2,0
13500,3,105,23000,1,0
2335000,28,69,28500,3,2
13500,15,145,26000,1,0
2000000,22,140,18000,4,1
625000,6,82,16001,1,3
1815000,12,121,21501,2,1
626000,19,111,38001,3,3
1601000,6,41,12100,0,1
13500,6,2,16000,3,0
1060000,5,91,57001,0,3
960000,18,51,21000,1,3
13500,19,66,20000,1,0
975000,14,54,27001,0,3
13500,0,113,17000,3,0
1040000,6,82,26000,1,3
765000,15,42,18000,2,3
971000,19,153,9000,2,3
970000,8,64,49000,0,3
13500,8,62,13000,2,0
1215000,13,73,21500,3,1
800000,9,12,14000,4,3
1020000,2,4,18000,4,3
560000,28,28,16000,4,3
1050000,22,140,18000,4,3
650000,20,137,15000,4,3
13500,28,69,25000,3,0
1155000,21,110,16501,1,1
762000,26,65,22000,0,3
900000,0,141,28001,1,3
602000,8,47,20001,2,3
13500,14,84,22001,4,0
13500,8,62,14001,2,0
13500,5,29,41001,4,0
1306000,29,123,22600,0,1
690000,25,125,61000,0,3
730000,4,34,75001,1,3
536500,26,65,23500,0,3
1563000,7,149,41301,3,1
1175000,18,97,42500,0,1
570000,16,25,29000,3,3
805000,9,12,19000,4,3
587000,17,74,71000,3,3
931000,3,105,29000,1,3
897000,17,131,39000,4,3
13500,26,104,19000,3,0
1380000,17,46,33000,1,1
485000,22,140,18000,4,3
700000,28,81,24000,2,3
800000,29,122,36000,4,3
13500,5,89,10000,2,0
2500000,16,25,29000,3,2
490000,19,66,12000,1,3
1005000,19,108,75500,0,3
13500,8,143,12000,3,0
13500,5,93,31000,2,0
701000,8,61,42000,1,3
1100000,7,17,16000,2,1
13500,9,40,43000,1,0
905000,3,105,62000,1,3
988000,14,86,15000,3,3
820000,24,0,23000,4,3
880000,16,127,26000,0,3
1500000,25,85,18000,1,1
3900000,28,69,25000,3,2
13500,14,86,54000,3,0
1150000,8,143,43000,3,1
666000,2,7,25000,3,3
1200000,8,99,31000,1,1
2025000,13,152,13501,1,1
1310000,19,14,20001,1,1
13500,5,89,12001,2,0
1564000,24,6,41401,1,1
1650000,19,66,18000,1,1
2012000,19,108,31201,0,1
520000,1,10,13000,2,3
985000,27,142,53000,0,3
531000,16,129,33001,1,3
1050000,8,60,26001,3,3
13500,7,52,19001,3,0
620000,4,57,31001,2,3
13500,0,141,24001,1,0
1051000,18,51,12101,1,3
1145000,15,101,33500,4,1
13500,0,113,18000,3,0
970000,9,12,21000,4,3
13500,18,97,42000,0,0
470000,18,97,29000,0,3
392000,16,127,17000,0,3
900000,4,58,38001,4,3
822000,6,2,16001,3,3
1340000,20,15,71001,2,1
13500,24,0,26001,4,0
735000,27,87,21001,3,3
1210000,18,97,45000,0,1
1100000,14,84,69001,4,1
13500,20,48,41000,4,0
13500,18,70,42000,2,0
1600000,8,47,20000,2,1
392000,15,42,82000,2,3
660000,18,51,17000,1,3
2300000,21,102,27000,3,2
865000,20,137,34000,4,3
515000,18,51,17000,1,3
538000,0,141,14000,1,3
880000,28,81,22000,2,3
641000,28,81,22000,2,3
1250000,14,84,69000,4,1
1652500,1,9,13250,3,1
1250000,14,86,22000,3,1
1660000,2,7,21000,3,1
465000,21,102,29000,3,3
670000,12,121,21000,2,3
1715000,16,128,46500,2,1
13500,9,40,25000,1,0
1055000,23,20,24500,3,3
650000,14,54,27000,0,3
1780000,14,86,15000,3,1
2150000,19,134,25000,2,1
1730000,29,122,17000,4,1
430000,7,115,21000,0,3
780000,4,135,44001,0,3
610000,16,90,41000,0,3
937500,8,151,31500,4,3
1350000,7,17,16000,2,1
13500,25,83,14001,4,0
1201000,7,52,24101,3,1
1000000,16,90,41000,0,3
927000,11,76,22000,0,3
1805000,15,42,42500,2,1
700000,8,151,31000,4,3
1440000,14,86,22000,3,1
593000,14,84,27000,4,3
681000,9,103,27001,2,3
1380000,25,125,33000,0,1
13500,6,133,26001,4,0
523500,23,33,22500,0,3
525000,10,11,18001,1,3
13500,4,57,31001,2,0
595000,27,87,33001,3,3
470000,9,12,21001,4,3
515000,27,5,25001,4,3
1375000,16,129,14500,1,1
13500,16,120,21000,3,0
1700000,20,80,18000,3,1
1825000,5,89,10500,2,1
420000,28,18,21000,0,3
1226000,6,39,12600,2,1
920000,17,131,39000,4,3
845000,9,27,22000,3,3
13500,26,65,22000,0,0
1000000,20,137,34000,4,3
712000,28,69,20000,3,3
13500,28,28,17000,4,0
560000,23,33,22000,0,3
895000,8,118,18000,0,3
447000,5,109,42000,0,3
930000,26,104,19000,3,3
13500,16,25,22000,3,0
13500,18,70,42000,2,0
13500,27,112,28000,1,0
13500,10,138,13000,3,0
1225000,20,80,25500,3,1
1445000,20,137,19500,4,1
1475000,26,104,19500,3,1
13500,20,21,34000,1,0
930000,18,97,42000,0,3
1400000,19,111,32000,3,1
1550000,29,122,42000,4,1
2000000,5,89,26000,2,1
1600000,16,26,22000,4,1
13500,20,137,34000,4,0
920500,8,61,41500,1,3
1620000,8,151,17000,4,1
1002000,22,72,19200,3,3
1355000,6,133,46500,4,1
13500,25,83,45000,4,0
1270000,18,1,20000,4,1
13500,8,64,17000,0,0
13500,22,19,36001,1,0
810000,16,23,12001,1,3
1480000,2,3,21001,1,1
1181000,16,23,17101,1,1
480000,5,109,16000,0,3
13500,1,9,14001,3,0
931000,20,48,41001,4,3
13500,5,45,45001,3,0
13500,5,77,22001,1,0
13500,28,28,25001,4,0
2010000,7,49,12001,4,1
13500,25,125,33000,0,0
371500,3,37,17500,0,0
920000,16,23,17000,1,3
13500,5,109,22000,0,0
1111000,7,49,21100,4,1
478000,16,129,14000,1,3
635000,18,1,19000,4,3
1215000,19,108,31500,0,1
600000,24,0,69000,4,3
13500,6,82,21000,1,0
1200000,20,137,14000,4,1
455000,28,81,38000,2,3
340000,8,118,18000,0,0
995000,20,48,41000,4,3
677776,28,106,31770,1,3
13500,5,29,24000,4,0
790000,10,11,18000,1,3
13500,5,109,22000,0,0
1180000,21,102,9000,3,1
940500,10,56,22500,4,3
824000,0,141,29000,1,3
941000,19,66,12000,1,3
13500,6,41,18001,0,0
775000,27,136,27000,2,3
1170000,28,28,25000,4,1
1120000,8,143,22000,3,1
1440000,8,118,61000,3,1
880000,16,25,22000,3,3
13500,16,120,10000,3,0
1530000,0,141,14001,1,1
1350000,8,61,18001,1,1
832000,19,111,12001,3,3
420000,5,45,46001,3,3
2400000,20,137,15001,4,2
565000,27,36,14001,3,3
550000,8,99,22001,1,3
13500,27,136,19000,2,0
2633000,15,101,19300,4,2
805000,6,41,46000,3,3
13500,17,148,16000,2,0
792000,11,76,21000,3,3
760500,6,132,16500,3,3
2260000,10,138,20000,3,2
1595000,20,15,24500,2,1
595000,6,82,16000,1,3
800000,6,41,19000,3,3
1250000,18,1,20000,4,1
13500,14,86,22001,3,0
1750000,6,2,26001,3,1
616000,8,61,42001,1,3
754000,5,109,16000,3,3
1075000,6,41,12500,3,3
710000,6,41,12001,3,3
900000,6,133,19001,4,3
786000,5,95,26001,1,3
1095000,21,150,20501,2,3
770000,24,6,28001,1,3
1650000,9,40,43001,1,1
1302000,23,32,32200,2,1
13500,16,25,22000,3,0
722000,8,43,19000,4,3
650000,0,113,31000,3,3
435000,5,95,21000,1,3
845000,5,109,22000,3,3
755000,11,76,15000,3,3
981000,23,20,26000,3,3
620000,7,31,23000,3,3
975000,7,115,25001,3,3
985000,21,110,16000,1,3
620000,3,37,17001,3,3
13500,4,57,37000,2,0
940000,16,128,46000,2,3
1500000,13,152,23000,1,1
590000,8,61,22000,1,3
1005000,9,12,43500,4,3
13500,28,106,21000,1,0
360000,5,109,22001,3,0
990000,18,51,17000,1,3
1755000,7,115,45500,3,1
1240000,26,65,22000,3,1
13500,23,33,26000,3,0
1630000,6,2,16001,3,1
1160000,27,30,34001,1,1
1065000,8,59,15501,2,3
1361500,20,137,12151,4,1
945000,5,29,24001,4,3
360000,17,74,19001,3,0
860000,7,116,12001,1,3
862000,2,7,31001,3,3
2250000,8,61,42001,1,2
320000,1,9,24001,3,0
2180000,6,133,22001,4,1
600000,7,117,22001,2,3
531000,15,42,42000,2,3
788750,18,51,21750,1,3
13500,19,108,75000,3,0
560000,28,71,35000,3,3
930000,10,138,15000,3,3
850000,2,7,25001,3,3
13500,20,137,12001,4,0
1900000,19,108,22000,3,1
620000,22,75,42000,2,3
13500,4,135,44001,3,0
515000,5,91,57001,3,3
1260000,1,10,13001,2,1
1637000,9,40,25701,1,1
467500,18,1,24500,4,3
612500,23,33,22500,3,3
13500,14,84,39001,4,0
2625000,4,57,60501,2,2
807500,27,112,27501,1,3
13500,17,148,36001,2,0
13500,12,121,20001,2,0
2720000,16,128,17001,2,2
780000,18,1,39001,4,3
2320000,2,7,31001,3,2
765000,25,125,33001,3,3
1752000,6,2,22201,3,1
671000,28,106,27001,1,3
13500,28,106,13001,1,0
1845500,4,57,17551,2,1
597000,26,65,22000,3,3
1775000,29,122,36501,4,1
2375000,15,101,19501,4,2
13500,19,66,18001,1,0
13500,8,43,62001,4,0
727000,16,120,39001,3,3
865000,21,102,29000,3,3
1206000,0,113,34600,3,1
841000,7,17,22000,2,3
2536000,27,30,31600,1,2
901000,16,120,10000,3,3
1610000,0,113,17000,3,1
1005000,5,93,31500,2,3
445000,7,115,57000,3,3
2180000,5,45,26000,3,1
4000000,13,38,36000,4,2
480000,19,108,16000,3,3
1360000,18,1,21000,4,1
1725000,7,115,20500,3,1
13500,14,67,17000,2,0
710000,6,82,21000,1,3
832000,17,98,21001,3,3
820000,22,140,28000,4,3
401500,6,82,51500,1,3
700000,24,0,18000,4,3
710000,27,30,34000,1,3
1790000,18,1,19000,4,1
650000,4,57,29000,2,3
1410000,13,73,21000,3,1
720000,6,2,26000,3,3
4350000,5,91,25000,3,2
640000,8,62,14000,2,3
13500,5,35,20000,3,0
1240000,19,66,26000,1,1
610000,29,123,26000,3,3
875000,7,52,10000,3,3
13500,14,54,16001,3,0
770000,28,81,24000,2,3
1070000,20,80,39000,3,3
330000,13,152,13000,1,0
801000,19,134,16000,2,3
13500,9,40,25000,1,0
761000,5,93,19000,2,3
968000,28,81,27000,2,3
13500,27,36,25001,3,0
1505000,17,148,16501,2,1
965000,4,135,44001,3,3
1100000,27,87,27000,3,1
13500,16,128,26000,2,0
2600000,5,91,82000,3,2
1145000,28,106,27500,1,1
1322000,1,9,14200,3,1
1015000,6,2,16500,3,3
750000,2,7,62001,3,3
1013000,7,149,41301,3,3
840000,16,120,18001,3,3
465000,16,120,14001,3,3
1150000,25,130,25001,2,1
485000,19,108,21000,3,3
890500,24,0,23501,4,3
2340000,17,100,29001,2,2
13500,5,45,22001,3,0
1370000,4,58,34000,4,1
13500,17,98,21000,3,0
1230000,18,51,18000,1,1
965000,9,40,45000,1,3
315000,13,73,15000,3,0
1510000,22,72,19000,3,1
13500,3,105,12000,1,0
13500,18,1,19000,4,0
362000,13,152,23000,1,0
402000,2,7,31000,3,3
1880000,27,36,31000,3,1
652500,18,97,45500,3,3
1240000,1,8,27000,3,1
13500,5,109,16000,3,0
535000,1,10,44000,2,3
990000,28,106,20000,1,3
13500,1,9,42000,3,0
